stock1,stock2,adf_p,beta,fdr_reject
MSFT,CSX,0.021110928918535582,1.500840742696079,False
MSFT,AEP,0.07628747676978988,2.005587080070767,False
MSFT,MDLZ,0.05625751890737647,2.165138177125297,False
MSFT,DASH,0.03940325994138942,0.3093131938587994,False
MSFT,RSG,0.02746425462851492,1.3802766091804264,False
MSFT,TDG,0.019073806846218504,0.917223995987954,False
MSFT,AON,0.007753093346352922,1.4108901096404867,True
MSFT,ROST,0.04329875605542075,1.3572276628389328,False
MSFT,GM,0.061991109935990135,2.517807956426714,False
MSFT,APD,0.01302430388921398,1.7516815753358062,True
MSFT,NSC,0.0033286370055618415,1.6721305684445105,True
MSFT,DLR,0.02885445828513539,1.8647910402228223,False
MSFT,FTNT,0.01931379268476925,0.8915324019444574,False
MSFT,O,0.028821467976615923,2.2779822719619527,False
MSFT,APO,0.06318392575066759,1.0552823051508486,False
MSFT,AZO,0.04183835457873757,1.2506439149992081,False
AMZN,V,0.036150166912543163,1.2058540200314913,False
AMZN,JNJ,0.08634115164676437,2.290362152404384,False
AMZN,MA,0.024089614262430115,1.1068695937364248,False
AMZN,NFLX,0.04086279279776342,0.7997518083683616,False
AMZN,PLTR,0.016780179068896766,0.22626412047102828,True
AMZN,HD,0.046120425120044044,1.2415004049435903,False
AMZN,BAC,0.016041836915974838,1.7443292554979488,True
AMZN,AMD,0.07700550786332169,0.6667464065501606,False
AMZN,CSCO,0.01444907774271786,1.9743090038281057,True
AMZN,TMUS,0.026153552699337713,1.2323431520906953,False
AMZN,MCD,0.03758900584248443,1.8278436909424296,False
AMZN,PEP,0.06536238452557339,2.3443515409453264,False
AMZN,VZ,0.09739180586698137,3.160605713956027,False
AMZN,AMGN,0.08699700299715563,1.684673535922854,False
AMZN,NEE,0.0072526053066312825,1.4647608761627056,True
AMZN,ABT,0.027506897950589478,1.6740823886820775,False
AMZN,CRM,0.0004600509342303791,1.424667076745349,True
AMZN,TXN,0.005723009779751103,1.3680266743719984,True
AMZN,ISRG,0.06754580585795918,1.2431338794569655,False
AMZN,SCHW,0.032762329100143726,1.6341214147308003,False
AMZN,APP,0.005670756115823045,0.21616050038614545,True
AMZN,UBER,0.03415573518814518,0.6010819222628659,False
AMZN,HON,0.004733381201571239,1.7820111239520404,True
AMZN,LMT,0.09202985985926104,1.3991671064246332,False
AMZN,BLK,0.02122476335827397,1.6226083089616061,False
AMZN,UNP,0.026048255807867335,1.632144693355682,False
AMZN,LOW,0.07217066937806906,1.2612493608067856,False
AMZN,DHR,0.05709915028727552,1.1501220726607062,False
AMZN,SYK,0.008917885257825086,1.550599449680554,True
AMZN,SPGI,0.004364547244247879,1.1623540704660487,True
AMZN,PLD,0.028629212865905,1.620915079860174,False
AMZN,VRTX,0.029687481643460228,1.355160503597952,False
AMZN,CRWD,0.029248770567803534,0.42344055964884414,False
AMZN,CME,0.001393705652291073,1.5318066825873207,True
AMZN,COF,0.089434000989764,2.021323489876196,False
AMZN,CEG,0.01830307915535248,0.3916795570472599,False
AMZN,NOC,0.09587181219635366,1.2734153141237525,False
AMZN,DUK,0.03300656334268466,2.5720286638791743,False
AMZN,BSX,0.028373490791279106,1.2711160497888823,False
AMZN,WM,0.0540144843152007,1.4567842742909327,False
AMZN,EQIX,0.015753941788869647,1.3398375002244234,True
AMZN,ICE,0.0018103708292619188,1.6348479952586112,True
AMZN,AMT,0.031540362061238544,1.7643527763197182,False
AMZN,FDX,0.09539355827514856,2.286219265491958,False
AMZN,PNC,0.019952609880075117,2.026096585856874,False
AMZN,USB,0.07324039206006977,2.8530581652878455,False
AMZN,SHW,0.03987722888361943,1.2573959442437528,False
AMZN,ECL,0.03193118858475816,1.9623066049916946,False
AMZN,CTAS,0.06076841204289309,0.9663235215837924,False
AMZN,ITW,0.01170502393676523,1.6399089467488728,True
AMZN,MCO,0.0501271385009963,1.1621822844054168,False
AMZN,MNST,0.09995533661551809,1.3130518031555807,False
AMZN,CSX,0.018810467122409368,1.5659753749474146,False
AMZN,AEP,0.01624894584066661,2.1183470491373786,True
